User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
141577691,08-11-2021 08:48,Spot,Buy,USDT,-10.1211165,
141577691,08-11-2021 08:48,Spot,Fee,BNB,-0.00001963,
141577691,08-11-2021 08:48,Spot,Buy,BTT,2255,
141577691,08-11-2021 09:01,Spot,Fee,BNB,-0.00002025,
141577691,08-11-2021 09:01,Spot,Sell,RUNE,-1.419,
141577691,08-11-2021 09:01,Spot,Sell,USDT,10.435326,
141577691,08-11-2021 09:11,Spot,Fee,BNB,-0.00002067,
141577691,08-11-2021 09:11,Spot,Sell,USDT,10.637292,
141577691,08-11-2021 09:11,Spot,Sell,MDT,-325.2,
141577691,08-11-2021 09:21,Spot,Fee,BNB,-0.00001961,
141577691,08-11-2021 09:21,Spot,Buy,TROY,1150,
141577691,08-11-2021 09:21,Spot,Buy,USDT,-10.0924,
141577691,08-11-2021 10:22,Spot,Fee,BNB,-0.0000195,
141577691,08-11-2021 10:22,Spot,Buy,USDT,-10.0737776,
141577691,08-11-2021 10:22,Spot,Buy,BTT,2287,
141577691,08-11-2021 11:44,Spot,Buy,USDT,-10.088316,
141577691,08-11-2021 11:44,Spot,Buy,ORN,0.931,
141577691,08-11-2021 11:44,Spot,Fee,BNB,-0.00001956,
141577691,08-11-2021 11:45,Spot,Fee,BNB,-0.00002031,
141577691,08-11-2021 11:45,Spot,Sell,FET,-19.8,
141577691,08-11-2021 11:45,Spot,Sell,USDT,10.486476,
141577691,08-11-2021 11:47,Spot,Fee,BNB,-0.00001956,
141577691,08-11-2021 11:47,Spot,Buy,USDT,-10.0786,
141577691,08-11-2021 11:47,Spot,Buy,AUDIO,6.44,
141577691,08-11-2021 11:55,Spot,Sell,USDT,13.313976,
141577691,08-11-2021 11:55,Spot,Sell,SUPER,-11.973,
141577691,08-11-2021 11:55,Spot,Fee,BNB,-0.00002594,
141577691,08-11-2021 11:57,Spot,Sell,SUPER,-11.974,
141577691,08-11-2021 11:57,Spot,Fee,BNB,-0.00002511,
141577691,08-11-2021 11:57,Spot,Sell,USDT,12.907972,
141577691,08-11-2021 11:58,Spot,Buy,USDT,-10.099782,
141577691,08-11-2021 11:58,Spot,Buy,SUPER,9.369,
141577691,08-11-2021 11:58,Spot,Fee,BNB,-0.00001966,
141577691,08-11-2021 11:59,Spot,Buy,MATIC,7.5,
141577691,08-11-2021 11:59,Spot,Buy,USDT,-10.01145,
141577691,08-11-2021 11:59,Spot,Fee,BNB,-0.00001947,
141577691,08-11-2021 12:16,Spot,Sell,USDT,10.414492,
141577691,08-11-2021 12:16,Spot,Fee,BNB,-0.00002027,
141577691,08-11-2021 12:16,Spot,Sell,BNT,-2.53,
141577691,08-11-2021 12:55,Spot,Fee,BNB,-0.00001938,
141577691,08-11-2021 12:55,Spot,Buy,USDT,-9.995076,
141577691,08-11-2021 12:55,Spot,Buy,WIN,14690,
141577691,08-11-2021 13:07,Spot,Buy,XEM,51.84,
141577691,08-11-2021 13:07,Spot,Buy,USDT,-10.098432,
141577691,08-11-2021 13:07,Spot,Fee,BNB,-0.00001952,
141577691,08-11-2021 13:36,Spot,Buy,USDT,-10.059162,
141577691,08-11-2021 13:36,Spot,Fee,BNB,-0.00001914,
141577691,08-11-2021 13:36,Spot,Buy,XLM,30.7,
141577691,08-11-2021 13:55,Spot,Sell,WIN,-14690,
141577691,08-11-2021 13:55,Spot,Fee,BNB,-0.00002013,
141577691,08-11-2021 13:55,Spot,Sell,USDT,10.559172,
141577691,08-11-2021 13:55,Spot,Fee,BNB,-0.00001947,
141577691,08-11-2021 13:55,Spot,Buy,USDT,-10.093563,
141577691,08-11-2021 13:55,Spot,Buy,COS,566.1,
141577691,08-11-2021 14:21,Spot,Sell,XEM,-51.84,
141577691,08-11-2021 14:21,Spot,Fee,BNB,-0.00001962,
141577691,08-11-2021 14:21,Spot,Sell,USDT,10.373184,
141577691,08-11-2021 14:43,Spot,Fee,BNB,-0.00001992,
141577691,08-11-2021 14:43,Spot,Sell,TROY,-1150,
141577691,08-11-2021 14:43,Spot,Sell,USDT,10.6651,
141577691,08-11-2021 14:55,Spot,Buy,DGB,159.6,
141577691,08-11-2021 14:55,Spot,Buy,USDT,-10.097892,
141577691,08-11-2021 14:55,Spot,Fee,BNB,-0.00001895,
141577691,08-11-2021 14:59,Spot,Fee,BNB,-0.00001909,
141577691,08-11-2021 14:59,Spot,Buy,USDT,-10.09983,
141577691,08-11-2021 14:59,Spot,Buy,UNFI,0.741,
141577691,08-11-2021 15:39,Spot,Buy,USDT,-10.08462,
141577691,08-11-2021 15:39,Spot,Buy,THETA,1.365,
141577691,08-11-2021 15:39,Spot,Fee,BNB,-0.00001898,
141577691,08-11-2021 16:10,Spot,Sell,USDT,10.669,
141577691,08-11-2021 16:10,Spot,Sell,UMA,-0.908,
141577691,08-11-2021 16:10,Spot,Fee,BNB,-0.0000202,
141577691,08-11-2021 16:26,Spot,Sell,GTO,-245.3,
141577691,08-11-2021 16:26,Spot,Fee,BNB,-0.00002045,
141577691,08-11-2021 16:26,Spot,Sell,USDT,10.86679,
141577691,08-11-2021 16:35,Spot,Fee,BNB,-0.00001947,
141577691,08-11-2021 16:35,Spot,Sell,SHIB,-1289910,
141577691,08-11-2021 16:35,Spot,Sell,USDT,10.3450782,
141577691,08-11-2021 16:42,Spot,Sell,AUDIO,-6.83,
141577691,08-11-2021 16:42,Spot,Sell,USDT,10.460828,
141577691,08-11-2021 16:42,Spot,Fee,BNB,-0.0000197,
141577691,08-11-2021 17:57,Spot,Sell,MATIC,-7.5,
141577691,08-11-2021 17:57,Spot,Sell,USDT,10.6308,
141577691,08-11-2021 17:57,Spot,Fee,BNB,-0.00001997,
141577691,08-11-2021 18:25,Spot,Sell,USDT,10.92329,
141577691,08-11-2021 18:25,Spot,Sell,OCEAN,-16.34,
141577691,08-11-2021 18:25,Spot,Fee,BNB,-0.00002066,
141577691,08-11-2021 18:37,Spot,Sell,USDT,10.89152,
141577691,08-11-2021 18:37,Spot,Sell,RSR,-254,
141577691,08-11-2021 18:37,Spot,Fee,BNB,-0.00002058,
141577691,08-11-2021 18:41,Spot,Sell,XTZ,-3.03,
141577691,08-11-2021 18:41,Spot,Sell,USDT,10.627422,
141577691,08-11-2021 18:41,Spot,Fee,BNB,-0.00002007,
141577691,08-11-2021 18:52,Spot,Fee,BNB,-0.00004239,
141577691,08-11-2021 18:52,Spot,Sell,USDT,22.48722,
141577691,08-11-2021 18:52,Spot,Sell,SNX,-1.983,
141577691,08-11-2021 18:52,Spot,Fee,BNB,-0.00004092,
141577691,08-11-2021 18:52,Spot,Sell,USDT,21.707469,
141577691,08-11-2021 18:52,Spot,Sell,XLM,-63.9,
141577691,08-11-2021 18:52,Spot,Fee,BNB,-0.00003916,
141577691,08-11-2021 18:52,Spot,Sell,USDT,20.776116,
141577691,08-11-2021 18:52,Spot,Sell,THETA,-2.797,
141577691,08-11-2021 18:53,Spot,Sell,USDT,20.641119,
141577691,08-11-2021 18:53,Spot,Sell,BTT,-4542,
141577691,08-11-2021 18:53,Spot,Fee,BNB,-0.00003891,
141577691,08-11-2021 18:53,Spot,Sell,USDT,10.351656,
141577691,08-11-2021 18:53,Spot,Sell,DGB,-159.6,
141577691,08-11-2021 18:53,Spot,Fee,BNB,-0.00001951,
141577691,08-11-2021 18:53,Spot,Sell,USDT,10.754737,
141577691,08-11-2021 18:53,Spot,Fee,BNB,-0.00002028,
141577691,08-11-2021 18:53,Spot,Sell,NEO,-0.217,
141577691,08-11-2021 18:55,Spot,Sell,OM,-56.07,
141577691,08-11-2021 18:55,Spot,Sell,USDT,10.423413,
141577691,08-11-2021 18:55,Spot,Fee,BNB,-0.00001966,
141577691,08-11-2021 20:14,Spot,Sell,COS,-66.5,
141577691,08-11-2021 20:14,Spot,Fee,BNB,-0.00000222,
141577691,08-11-2021 20:14,Spot,Sell,COS,-499.6,
141577691,08-11-2021 20:14,Spot,Sell,USDT,1.20099,
141577691,08-11-2021 20:14,Spot,Fee,BNB,-0.00001675,
141577691,08-11-2021 20:14,Spot,Sell,USDT,9.01778,
141577691,08-11-2021 20:16,Spot,Sell,AUDIO,-6.44,
141577691,08-11-2021 20:16,Spot,Fee,BNB,-0.00002001,
141577691,08-11-2021 20:16,Spot,Sell,USDT,10.791508,
141577691,08-11-2021 20:18,Spot,Fee,BNB,-0.00001983,
141577691,08-11-2021 20:18,Spot,Sell,TFUEL,-31,
141577691,08-11-2021 20:18,Spot,Sell,USDT,10.6888,
141577691,08-11-2021 20:19,Spot,Sell,USDT,10.198173,
141577691,08-11-2021 20:19,Spot,Sell,BTC,-0.000219,
141577691,08-11-2021 20:19,Spot,Fee,BNB,-0.00001891,
141577691,08-12-2021 14:31,Spot,Sell,BNB,-0.0266,
141577691,08-12-2021 14:31,Spot,Fee,BNB,-0.00001997,
141577691,08-12-2021 14:31,Spot,Sell,USDT,10.027402,
141577691,08-12-2021 14:41,P2P,transfer_in,USDT,200,
141577691,08-12-2021 14:41,Spot,transfer_out,USDT,-200,
141577691,08-12-2021 16:45,Spot,Deposit,BNB,0.00241509,
141577691,08-12-2021 20:09,Spot,Sell,USDT,11.278644,
141577691,08-12-2021 20:09,Spot,Sell,OM,-51.22,
141577691,08-12-2021 20:09,Spot,Sell,OM,-0.76,
141577691,08-12-2021 20:09,Spot,Sell,USDT,0.167428,
141577691,08-12-2021 20:09,Spot,Fee,BNB,-3.20E-07,
141577691,08-12-2021 20:09,Spot,Fee,BNB,-0.00002195,
141577691,08-12-2021 20:12,Spot,Fee,BNB,-0.00001952,
141577691,08-12-2021 20:12,Spot,Buy,USDT,-10.0943664,
141577691,08-12-2021 20:12,Spot,Buy,WIN,13704,
141577691,08-12-2021 20:24,Spot,Fee,BNB,-0.00001958,
141577691,08-12-2021 20:24,Spot,Buy,RSR,258.3,
141577691,08-12-2021 20:24,Spot,Buy,USDT,-10.117611,
141577691,08-12-2021 21:43,Spot,Fee,BNB,-0.00001968,
141577691,08-12-2021 21:43,Spot,Buy,XLM,31,
141577691,08-12-2021 21:43,Spot,Buy,USDT,-10.09856,
141577691,8/13/2021 7:20,Spot,Fee,BNB,-0.00001871,
141577691,8/13/2021 7:20,Spot,Buy,KSM,0.0362,
141577691,8/13/2021 7:20,Spot,Buy,USDT,-10.081338,
141577691,8/13/2021 7:21,Spot,Buy,XTZ,2.89,
141577691,8/13/2021 7:21,Spot,Buy,USDT,-10.080898,
141577691,8/13/2021 7:21,Spot,Fee,BNB,-0.00001878,
141577691,8/13/2021 7:34,Spot,Fee,BNB,-0.00002043,
141577691,8/13/2021 7:34,Spot,Sell,USDT,10.9659408,
141577691,8/13/2021 7:34,Spot,Sell,WIN,-13704,
141577691,8/13/2021 7:42,Spot,Buy,WIN,12801,
141577691,8/13/2021 7:42,Spot,Fee,BNB,-0.00001881,
141577691,8/13/2021 7:42,Spot,Buy,USDT,-10.0910283,
141577691,8/13/2021 8:19,Spot,Sell,RSR,-258.3,
141577691,8/13/2021 8:19,Spot,Sell,USDT,10.51281,
141577691,8/13/2021 8:19,Spot,Fee,BNB,-0.00001958,
141577691,8/13/2021 8:21,Spot,Fee,BNB,-0.00001895,
141577691,8/13/2021 8:21,Spot,Sell,XTZ,-2.89,
141577691,8/13/2021 8:21,Spot,Sell,USDT,10.136964,
141577691,8/13/2021 8:21,Spot,Fee,BNB,-0.00001899,
141577691,8/13/2021 8:21,Spot,Sell,KSM,-0.0362,
141577691,8/13/2021 8:21,Spot,Sell,USDT,10.149756,
141577691,8/13/2021 8:39,Spot,Buy,KSM,0.0362,
141577691,8/13/2021 8:39,Spot,Fee,BNB,-0.00001877,
141577691,8/13/2021 8:39,Spot,Buy,USDT,-10.080976,
141577691,8/13/2021 9:13,Spot,Buy,RSR,246.1,
141577691,8/13/2021 9:13,Spot,Fee,BNB,-0.00001861,
141577691,8/13/2021 9:13,Spot,Buy,USDT,-10.109788,
141577691,8/13/2021 10:59,Spot,Buy,OCEAN,15.13,
141577691,8/13/2021 10:59,Spot,Fee,BNB,-0.00001875,
141577691,8/13/2021 10:59,Spot,Buy,USDT,-10.099275,
141577691,8/13/2021 11:15,Spot,Buy,USDT,-10.096605,
141577691,8/13/2021 11:15,Spot,Buy,CHZ,26.7,
141577691,8/13/2021 11:15,Spot,Fee,BNB,-0.00001872,
141577691,8/13/2021 11:19,Spot,Buy,USDT,-10.085658,
141577691,8/13/2021 11:19,Spot,Fee,BNB,-0.00001872,
141577691,8/13/2021 11:19,Spot,Buy,AUDIO,6.06,
141577691,8/13/2021 11:36,P2P,P2P Trading,USDT,-191.69,
141577691,8/13/2021 13:00,Spot,Buy,UMA,0.872,
141577691,8/13/2021 13:00,Spot,Buy,USDT,-10.0934,
141577691,8/13/2021 13:00,Spot,Fee,BNB,-0.00001877,
141577691,8/13/2021 13:06,Spot,Buy,USDT,-10.100713,
141577691,8/13/2021 13:06,Spot,Buy,ZIL,97.3,
141577691,8/13/2021 13:06,Spot,Fee,BNB,-0.00001895,
141577691,8/13/2021 13:27,Spot,Fee,BNB,-0.00001882,
141577691,8/13/2021 13:27,Spot,Buy,BNB,0.0251,
141577691,8/13/2021 13:27,Spot,Buy,USDT,-10.072881,
141577691,8/13/2021 13:28,Spot,Fee,BNB,-0.00001883,
141577691,8/13/2021 13:28,Spot,Buy,USDT,-10.0768,
141577691,8/13/2021 13:28,Spot,Buy,CHZ,26.8,
141577691,8/13/2021 13:30,Spot,Buy,DOGE,36.2,
141577691,8/13/2021 13:30,Spot,Buy,USDT,-10.090026,
141577691,8/13/2021 13:30,Spot,Fee,BNB,-0.00001887,
141577691,8/13/2021 13:48,Spot,Buy,TROY,1100,
141577691,8/13/2021 13:48,Spot,Buy,USDT,-10.1013,
141577691,8/13/2021 13:48,Spot,Fee,BNB,-0.00001885,
141577691,8/13/2021 15:08,Spot,Buy,AUDIO,6.01,
141577691,8/13/2021 15:08,Spot,Fee,BNB,-0.00001902,
141577691,8/13/2021 15:08,Spot,Buy,USDT,-10.084179,
141577691,8/13/2021 18:14,Spot,Buy,TROY,1124,
141577691,8/13/2021 18:14,Spot,Fee,BNB,-0.00001902,
141577691,8/13/2021 18:14,Spot,Buy,USDT,-10.092396,
141577691,8/13/2021 23:24,Spot,Fee,BNB,-0.00001852,
141577691,8/13/2021 23:24,Spot,Buy,ZIL,96,
141577691,8/13/2021 23:24,Spot,Buy,USDT,-10.09728,
141577691,8/13/2021 23:26,Spot,Fee,BNB,-0.00001853,
141577691,8/13/2021 23:26,Spot,Buy,USDT,-10.085218,
141577691,8/13/2021 23:26,Spot,Buy,KSM,0.0358,
141577691,8/13/2021 23:35,Spot,Sell,USDT,20.685424,
141577691,8/13/2021 23:35,Spot,Fee,BNB,-0.0000381,
141577691,8/13/2021 23:35,Spot,Sell,TROY,-2224,
141577691,8/13/2021 23:49,Spot,Buy,USDT,-10.08833,
141577691,8/13/2021 23:49,Spot,Fee,BNB,-0.00001843,
141577691,8/13/2021 23:49,Spot,Buy,TROY,1085,
141577691,8/14/2021 0:39,Spot,Sell,BNB,-0.0249,
141577691,8/14/2021 0:39,Spot,Fee,BNB,-0.00001866,
141577691,8/14/2021 0:39,Spot,Sell,USDT,10.12683,
141577691,8/14/2021 0:41,Spot,Buy,BNB,0.0248,
141577691,8/14/2021 0:41,Spot,Buy,USDT,-10.07748,
141577691,8/14/2021 0:41,Spot,Fee,BNB,-0.0000186,
141577691,8/14/2021 0:42,Spot,Buy,USDT,-10.092296,
141577691,8/14/2021 0:42,Spot,Fee,BNB,-0.00001861,
141577691,8/14/2021 0:42,Spot,Buy,UMA,0.862,
141577691,8/14/2021 0:48,Spot,Buy,USDT,-10.092935,
141577691,8/14/2021 0:48,Spot,Fee,BNB,-0.00001868,
141577691,8/14/2021 0:48,Spot,Buy,ZIL,96.5,
141577691,8/14/2021 0:50,Spot,Buy,RSR,241.8,
141577691,8/14/2021 0:50,Spot,Fee,BNB,-0.00001849,
141577691,8/14/2021 0:50,Spot,Buy,USDT,-10.104822,
141577691,8/14/2021 1:07,Spot,Buy,NEO,0.182,
141577691,8/14/2021 1:07,Spot,Buy,USDT,-10.051132,
141577691,8/14/2021 1:07,Spot,Fee,BNB,-0.00001848,
141577691,8/14/2021 1:15,Spot,Buy,RSR,239.3,
141577691,8/14/2021 1:15,Spot,Fee,BNB,-0.00001841,
141577691,8/14/2021 1:15,Spot,Buy,USDT,-10.093674,
141577691,8/14/2021 2:37,Spot,Buy,AUDIO,6.09,
141577691,8/14/2021 2:37,Spot,Buy,USDT,-10.09722,
141577691,8/14/2021 2:37,Spot,Fee,BNB,-0.00001862,
141577691,8/14/2021 2:42,Spot,Buy,USDT,-10.084347,
141577691,8/14/2021 2:42,Spot,Fee,BNB,-0.00001867,
141577691,8/14/2021 2:42,Spot,Buy,HBAR,44.1,
141577691,8/14/2021 3:40,Spot,Fee,BNB,-0.0000187,
141577691,8/14/2021 3:40,Spot,Sell,HBAR,-44.1,
141577691,8/14/2021 3:40,Spot,Sell,USDT,10.167696,
141577691,8/14/2021 7:08,Spot,Fee,BNB,-0.00001864,
141577691,8/14/2021 7:08,Spot,Buy,FUN,432,
141577691,8/14/2021 7:08,Spot,Buy,USDT,-10.078128,
141577691,8/14/2021 7:21,Spot,Sell,USDT,11.50968,
141577691,8/14/2021 7:21,Spot,Sell,TROY,-1085,
141577691,8/14/2021 7:21,Spot,Fee,BNB,-0.00002082,
141577691,8/14/2021 7:32,Spot,Fee,BNB,-0.00001815,
141577691,8/14/2021 7:32,Spot,Buy,UMA,0.865,
141577691,8/14/2021 7:32,Spot,Buy,USDT,-10.0859,
141577691,8/14/2021 8:05,Spot,Sell,KSM,-0.0362,
141577691,8/14/2021 8:05,Spot,Sell,USDT,10.123692,
141577691,8/14/2021 8:05,Spot,Fee,BNB,-0.00001829,
141577691,8/14/2021 8:07,Spot,Buy,USDT,-10.067194,
141577691,8/14/2021 8:07,Spot,Buy,TROY,1013,
141577691,8/14/2021 8:07,Spot,Fee,BNB,-0.00001824,
141577691,8/14/2021 11:54,Spot,Buy,ADA,4.67,
141577691,8/14/2021 11:54,Spot,Buy,USDT,-10.099342,
141577691,8/14/2021 11:54,Spot,Fee,BNB,-0.00001866,
141577691,8/14/2021 12:04,Spot,Sell,USDT,10.139037,
141577691,8/14/2021 12:04,Spot,Sell,ADA,-4.67,
141577691,8/14/2021 12:04,Spot,Fee,BNB,-0.00001869,
141577691,8/14/2021 12:06,Spot,Buy,USDT,-10.080228,
141577691,8/14/2021 12:06,Spot,Fee,BNB,-0.00001861,
141577691,8/14/2021 12:06,Spot,Buy,HBAR,43.1,
141577691,8/14/2021 12:12,Spot,Buy,ADA,4.66,
141577691,8/14/2021 12:12,Spot,Fee,BNB,-0.0000186,
141577691,8/14/2021 12:12,Spot,Buy,USDT,-10.0889,
141577691,8/14/2021 14:09,Spot,Sell,ADA,-4.66,
141577691,8/14/2021 14:09,Spot,Sell,USDT,10.103812,
141577691,8/14/2021 14:09,Spot,Fee,BNB,-0.00001868,
141577691,8/14/2021 14:29,Spot,Sell,DOGE,-72,
141577691,8/14/2021 14:29,Spot,Fee,BNB,-0.00003781,
141577691,8/14/2021 14:29,Spot,Sell,USDT,20.64384,
141577691,8/14/2021 14:32,Spot,Fee,BNB,-0.00001982,
141577691,8/14/2021 14:32,Spot,Sell,OCEAN,-15.13,
141577691,8/14/2021 14:32,Spot,Sell,USDT,10.80282,
141577691,8/14/2021 14:34,Spot,Sell,USDT,10.794462,
141577691,8/14/2021 14:34,Spot,Fee,BNB,-0.00001977,
141577691,8/14/2021 14:34,Spot,Sell,ZIL,-97.3,
141577691,8/14/2021 15:07,Spot,Buy,USDT,-10.088757,
141577691,8/14/2021 15:07,Spot,Fee,BNB,-0.0000185,
141577691,8/14/2021 15:07,Spot,Buy,FUN,441,
141577691,8/14/2021 15:12,Spot,Sell,HBAR,-43.1,
141577691,8/14/2021 15:12,Spot,Sell,USDT,10.493988,
141577691,8/14/2021 15:12,Spot,Fee,BNB,-0.00001923,
141577691,8/14/2021 15:25,Spot,Sell,NEO,-0.182,
141577691,8/14/2021 15:25,Spot,Fee,BNB,-0.00001848,
141577691,8/14/2021 15:25,Spot,Sell,USDT,10.098998,
141577691,8/14/2021 15:30,Spot,Fee,BNB,-0.00001904,
141577691,8/14/2021 15:30,Spot,Sell,UNFI,-0.741,
141577691,8/14/2021 15:30,Spot,Sell,USDT,10.392525,
141577691,8/14/2021 15:40,Spot,Fee,BNB,-0.00001854,
141577691,8/14/2021 15:40,Spot,Buy,USDT,-10.10104,
141577691,8/14/2021 15:40,Spot,Buy,AUDIO,6.2,
141577691,8/14/2021 17:45,Spot,Fee,BNB,-0.00001917,
141577691,8/14/2021 17:45,Spot,Sell,TROY,-1013,
141577691,8/14/2021 17:45,Spot,Sell,USDT,10.360964,
141577691,8/14/2021 20:01,Spot,Sell,XLM,-31,
141577691,8/14/2021 20:01,Spot,Fee,BNB,-0.00002111,
141577691,8/14/2021 20:01,Spot,Sell,USDT,11.44489,
141577691,8/14/2021 20:10,Spot,Buy,USDT,-10.06278,
141577691,8/14/2021 20:10,Spot,Buy,XLM,27.3,
141577691,8/14/2021 20:10,Spot,Fee,BNB,-0.00001864,
141577691,8/14/2021 20:16,Spot,Fee,BNB,-0.00003884,
141577691,8/14/2021 20:16,Spot,Sell,ZIL,-192.5,
141577691,8/14/2021 20:16,Spot,Sell,USDT,20.79,
141577691,8/14/2021 20:45,Spot,Sell,XLM,-27.3,
141577691,8/14/2021 20:45,Spot,Fee,BNB,-0.00001879,
141577691,8/14/2021 20:45,Spot,Sell,USDT,10.0737,
141577691,8/14/2021 20:48,Spot,Fee,BNB,-0.00001879,
141577691,8/14/2021 20:48,Spot,Buy,USDT,-10.08414,
141577691,8/14/2021 20:48,Spot,Buy,ZIL,92.6,
141577691,8/15/2021 1:50,Spot,Fee,BNB,-0.00001854,
141577691,8/15/2021 1:50,Spot,Buy,USDT,-10.0898708,
141577691,8/15/2021 1:50,Spot,Buy,BCH,0.01438,
141577691,8/15/2021 2:16,Spot,Buy,CHZ,27.5,
141577691,8/15/2021 2:16,Spot,Buy,USDT,-10.0969,
141577691,8/15/2021 2:16,Spot,Fee,BNB,-0.0000185,
141577691,8/15/2021 2:20,Spot,Fee,BNB,-0.00001854,
141577691,8/15/2021 2:20,Spot,Buy,XLM,25.3,
141577691,8/15/2021 2:20,Spot,Buy,USDT,-10.083568,
141577691,8/15/2021 2:27,Spot,Buy,HBAR,39.1,
141577691,8/15/2021 2:27,Spot,Buy,USDT,-10.090537,
141577691,8/15/2021 2:27,Spot,Fee,BNB,-0.00001843,
141577691,8/15/2021 2:40,Spot,Buy,RSR,240.7,
141577691,8/15/2021 2:40,Spot,Fee,BNB,-0.00001831,
141577691,8/15/2021 2:40,Spot,Buy,USDT,-10.097365,
141577691,8/15/2021 7:53,Spot,Buy,RSR,256.9,
141577691,8/15/2021 7:53,Spot,Buy,USDT,-10.091032,
141577691,8/15/2021 7:53,Spot,Fee,BNB,-0.00001904,
141577691,8/15/2021 7:54,Spot,Fee,BNB,-0.0000033,
141577691,8/15/2021 7:54,Spot,Buy,AUDIO,1.14,
141577691,8/15/2021 7:54,Spot,Buy,AUDIO,5.43,
141577691,8/15/2021 7:54,Spot,Buy,USDT,-8.342109,
141577691,8/15/2021 7:54,Spot,Fee,BNB,-0.00001572,
141577691,8/15/2021 7:54,Spot,Buy,USDT,-1.751382,
141577691,8/15/2021 7:54,Spot,Buy,UMA,0.858,
141577691,8/15/2021 7:54,Spot,Fee,BNB,-0.00001908,
141577691,8/15/2021 7:54,Spot,Buy,USDT,-10.101234,
141577691,8/15/2021 7:55,Spot,Fee,BNB,-0.00001903,
141577691,8/15/2021 7:55,Spot,Buy,CHZ,28.4,
141577691,8/15/2021 7:55,Spot,Buy,USDT,-10.08768,
141577691,8/15/2021 7:56,Spot,Buy,USDT,-10.09146,
141577691,8/15/2021 7:56,Spot,Fee,BNB,-0.00001903,
141577691,8/15/2021 7:56,Spot,Buy,ZIL,94.8,
141577691,8/15/2021 11:45,Spot,Buy,USDT,-10.092888,
141577691,8/15/2021 11:45,Spot,Fee,BNB,-0.00001872,
141577691,8/15/2021 11:45,Spot,Buy,ZIL,93.6,
141577691,8/15/2021 11:49,Spot,transfer_out,USDT,-130,
141577691,8/15/2021 11:49,P2P,transfer_in,USDT,130,
141577691,8/15/2021 19:46,Spot,Buy,USDT,-10.094548,
141577691,8/15/2021 19:46,Spot,Buy,DOGE,31.7,
141577691,8/15/2021 19:46,Spot,Fee,BNB,-0.00001866,
141577691,8/16/2021 4:24,Spot,Buy,USDT,-10.09394,
141577691,8/16/2021 4:24,Spot,Buy,BUSD,10.1,
141577691,8/16/2021 4:24,Spot,Buy,BUSD,-10.099275,
141577691,8/16/2021 4:24,Spot,Buy,FIS,4.539,
141577691,8/16/2021 5:15,Spot,Deposit,BNB,0.005,
141577691,8/16/2021 5:22,Spot,Buy,SAND,15.3,
141577691,8/16/2021 5:22,Spot,Buy,USDT,-10.080864,
141577691,8/16/2021 5:22,Spot,Fee,BNB,-0.00001792,
141577691,8/16/2021 6:39,Spot,Buy,USDC,10.1,
141577691,8/16/2021 6:39,Spot,Fee,BNB,-0.00001803,
141577691,8/16/2021 6:39,Spot,Buy,USDT,-10.09293,
141577691,8/16/2021 7:43,Spot,Fee,BNB,-0.000018,
141577691,8/16/2021 7:43,Spot,Buy,THETA,1.248,
141577691,8/16/2021 7:43,Spot,Buy,USDT,-10.098816,
141577691,8/16/2021 8:42,Spot,Sell,USDC,-10.1,
141577691,8/16/2021 8:42,Spot,Sell,USDT,10.09394,
141577691,8/16/2021 8:42,Spot,Fee,BNB,-0.00001778,
141577691,8/16/2021 9:23,Spot,Buy,JUV,0.711,
141577691,8/16/2021 9:23,Spot,Buy,USDT,-10.080558,
141577691,8/16/2021 9:23,Spot,Fee,BNB,-0.00001788,
141577691,8/16/2021 9:25,Spot,Buy,FIRO,1.373,
141577691,8/16/2021 9:25,Spot,Buy,USDT,-10.09155,
141577691,8/16/2021 9:25,Spot,Fee,BNB,-0.00001785,
141577691,8/16/2021 11:43,Spot,Buy,USDT,-10.062384,
141577691,8/16/2021 11:43,Spot,Fee,BNB,-0.00001756,
141577691,8/16/2021 11:43,Spot,Buy,SOL,0.164,
141577691,8/16/2021 12:28,Spot,Sell,USDT,10.108796,
141577691,8/16/2021 12:28,Spot,Fee,BNB,-0.00001765,
141577691,8/16/2021 12:28,Spot,Sell,SOL,-0.164,
141577691,8/16/2021 14:29,Spot,Fee,BNB,-0.00001774,
141577691,8/16/2021 14:29,Spot,Buy,SOL,0.148,
141577691,8/16/2021 14:29,Spot,Buy,USDT,-10.060596,
141577691,8/16/2021 19:06,Spot,Buy,USDT,-10.071208,
141577691,8/16/2021 19:06,Spot,Fee,BNB,-0.0000176,
141577691,8/16/2021 19:06,Spot,Buy,PSG,0.284,
141577691,8/16/2021 19:42,Spot,Buy,HBAR,40.1,
141577691,8/16/2021 19:42,Spot,Fee,BNB,-0.00001773,
141577691,8/16/2021 19:42,Spot,Buy,USDT,-10.071917,
141577691,8/16/2021 19:48,Spot,Fee,BNB,-0.00001791,
141577691,8/16/2021 19:48,Spot,Buy,HBAR,40.5,
141577691,8/16/2021 19:48,Spot,Buy,USDT,-10.093815,
141577691,8/16/2021 20:26,Spot,Fee,BNB,-0.00001826,
141577691,8/16/2021 20:26,Spot,Buy,USDT,-10.071361,
141577691,8/16/2021 20:26,Spot,Buy,PSG,0.289,
141577691,8/16/2021 20:46,Spot,Fee,BNB,-0.00001819,
141577691,8/16/2021 20:46,Spot,Buy,TLM,34.06,
141577691,8/16/2021 20:46,Spot,Buy,USDT,-10.09879,
